"","class","order","family","genus","species","subspecies","common_name","female_maturity_d","adult_body_mass_g","maximum_longevity_y","C","C_E","E_alpha","I","taxaname","I_m","log_bodymass","log_C_E","log_I_m","log_E_alpha","Species","Age_at_maturity_avg_y"
"1324","Reptilia","Squamata","Phrynosomatidae","Uta","stansburiana",NA,NA,328.5,3.6,4.8,0.946666666666667,3.692,4.33333333333333,0.32,"Uta_stansburiana",0.0888888888888889,1.28093384546206,1.30616831664061,-2.42036812865043,1.46633706879343,NA,NA
"1325","Reptilia","Squamata","Phyllodactylidae","Homonota","darwinii",NA,"Darwin's Marked Gecko, Prickly Gecko",1825,1.32,17,0.121969696969697,1.46363636363636,2.4,0.23,"Homonota_darwinii",0.174242424242424,0.27763173659828,0.380923999192047,-1.74730770665722,0.8754687373539,NA,NA
"1326","Reptilia","Squamata","Phyllodactylidae","Ptyodactylus","hasselquistii",NA,"Yellow Fan-fingered Gecko",547.5,9.3,10.9,1.09496918193548,10.2927103101935,6.26666666666667,0.925746672,"Ptyodactylus_hasselquistii",0.0995426529032258,2.23001440015921,2.33143590779721,-2.30716905427712,1.83524458116779,NA,NA
"1327","Reptilia","Squamata","Phyllodactylidae","Tarentola","mauritanica",NA,"Common Wall Gecko, Moorish Gecko",1095,6.54,14,0.319571865443425,3.51529051987768,3.66666666666667,0.19,"Tarentola_mauritanica",0.0290519877675841,1.87793716546911,1.25712217330598,-3.53866837229076,1.29928298413026,NA,NA
"1328","Reptilia","Squamata","Pythonidae","Malayopython","reticulatus",NA,"Reticulated Python",1095,32000,29.4,0.105827525985968,2.79384668602955,8.8,112.57,"Malayopython_reticulatus",0.0035178125,10.3734911817819,1.02741938675568,-5.64991593141515,2.17475172148416,NA,NA
"1329","Reptilia","Squamata","Pythonidae","Python","bivittatus",NA,"Burmese Python",1095,17100,34.2,0.178830409356725,5.57950877192982,10.4,111.2,"Python_bivittatus",0.00650292397660819,9.74683374249075,1.71910073881369,-5.03550336067427,2.34180580614733,NA,NA
"1330","Reptilia","Squamata","Pythonidae","Python","molurus",NA,"Indian Rock Python",1095,17100,34.2,0.178830409356725,5.57950877192982,10.4,111.2,"Python_molurus",0.00650292397660819,9.74683374249075,1.71910073881369,-5.03550336067427,2.34180580614733,NA,NA
"1331","Reptilia","Squamata","Pythonidae","Python","regius",NA,"Ball Python, Royal Python",1825,8858,47.5,0.0456367125762023,1.9395602844886,8.5,55,"Python_regius",0.0062090765409799,9.08907628448314,0.662461289904444,-5.08174309925067,2.14006616349627,NA,NA
"1332","Reptilia","Squamata","Pythonidae","Python","sebae",NA,"African Rock Python",1461,73000,30,0.0681575342465753,1.77190915744042,6.49486652977413,99.51,"Python_sebae",0.00136315068493151,11.1982147201305,0.572057585315956,-6.59795657850346,1.87101210022306,NA,NA
"1333","Reptilia","Squamata","Scincidae","Ablepharus","kitaibelii",NA,"Juniper Skink, Snake-eyed skink",1095,1.19,3.467368505,0.352941176470588,0.16495359,0.155789501666667,0.12,"Ablepharus_kitaibelii",0.100840336134454,0.173953307123438,-1.80209111737342,-2.29421684332353,-1.85924953121337,NA,NA
"1334","Reptilia","Squamata","Scincidae","Bassiana","duperreyi",NA,"Bold-striped Cool-skink, Three-lined Skink",912.5,4.365,7,0.229095074455899,1.03092783505155,1.8,0.2,"Bassiana_duperreyi",0.0458190148911798,1.47361818929157,0.0304592074847084,-3.08305610172567,0.587786664902119,NA,NA
"1335","Reptilia","Squamata","Scincidae","Carlia","rostralis",NA,"Black-throated Rainbow-skink, Hooded Rainbow Skink",292,4.805,3.8,0.582726326742976,1.74817898022893,3.75,0.4,"Carlia_rostralis",0.0832466181061395,1.56965704242226,0.558574663427012,-2.48594777429641,1.32175583998232,NA,NA
"1336","Reptilia","Squamata","Scincidae","Carlia","rubrigularis",NA,"Red-throated Rainbow-skink, Northern Red-throated Skink",292,3.185,3.6,0.100470957613815,0.281318681318681,3.5,0.16,"Carlia_rubrigularis",0.0502354788069074,1.15845228902413,-1.26826715503133,-2.99103375277244,1.25276296849537,NA,NA
"1337","Reptilia","Squamata","Scincidae","Chalcides","chalcides",NA,"Cylindrical Skink, Italian Three-toed Skink",876,21.9,14,0.307904109589041,3.57168767123288,4.83333333333333,0.845,"Chalcides_chalcides",0.0385844748858448,3.08648663682246,1.27303822112662,-3.25490528844742,1.57553636075842,NA,NA
"1338","Reptilia","Squamata","Scincidae","Chalcides","guentheri",NA,"Guenther's Cylindrical Skink",365,13.6,7,0.151445376066177,0.908672256397059,6,0.457701581,"Chalcides_guentheri",0.0336545280147059,2.61006979274201,-0.0957708038385234,-3.39160766984285,1.79175946922805,NA,NA
"1339","Reptilia","Squamata","Scincidae","Chalcides","lanzai",NA,NA,1460,39.1,14,0.252644501278772,2.52644501278772,2.5,1.12,"Chalcides_lanzai",0.0286445012787724,3.66612246699132,0.926813181328429,-3.55279378168432,0.916290731874155,NA,NA
"1340","Reptilia","Squamata","Scincidae","Chalcides","ocellatus",NA,"Ocellated (Bronze) Skink",876,39.1,14,0.252644501278772,2.93067621483376,4.83333333333333,1.12,"Chalcides_ocellatus",0.0286445012787724,3.66612246699132,1.0752331864467,-3.55279378168432,1.57553636075842,NA,NA
"1341","Reptilia","Squamata","Scincidae","Chalcides","striatus",NA,"Western (or Iberian) Three-Toed Skink",1095,18.8,14,0.358675531914894,3.94543085106383,3.66666666666667,0.845,"Chalcides_striatus",0.0449468085106383,2.9338568698359,1.37255816279922,-3.10227552146087,1.29928298413026,NA,NA
"1342","Reptilia","Squamata","Scincidae","Corucia","zebrata",NA,"Solomon Island Skink",730,1013.7,24.3,0.0894745397018349,1.99528223535092,11.15,78.02179862,"Corucia_zebrata",0.076967345980073,6.92136228238835,0.690785511689542,-2.56437402525591,2.41143949790613,NA,NA
"1343","Reptilia","Squamata","Scincidae","Ctenotus","lancelini",NA,"Lancelin South-west Ctenotus",547.5,3.5,2,0.546900056,0.273450028,0.333333333333333,0.478537549,"Ctenotus_lancelini",0.136725014,1.25276296849537,-1.29663638679404,-1.98978356735399,-1.09861228866811,NA,NA
"1344","Reptilia","Squamata","Scincidae","Ctenotus","taeniolatus",NA,"Copper-tailed Ctenotus, Copper-Tailed Skink",730,5.705,5,0.201051709027169,0.603155127081507,1.5,0.31,"Ctenotus_taeniolatus",0.0543382997370727,1.74134298331404,-0.505580856498696,-2.91252596481698,0.405465108108164,NA,NA
"1345","Reptilia","Squamata","Scincidae","Egernia","cunninghami",NA,"Cunningham's Spiny-tailed Skink, Cunningham's Skink",1825,262.64,26.5,0.0823160980810235,1.769796108742,4.3,4.97,"Egernia_cunninghami",0.0189232409381663,5.57078427319334,0.57086434714941,-3.9673644330848,1.45861502269952,NA,NA
"1346","Reptilia","Squamata","Scincidae","Egernia","hosmeri",NA,"Hosmer's Spiny-tailed Skink",1460,143.64,24.5,0.138880460776942,2.84704944592732,5.125,6.649596462,"Egernia_hosmeri",0.0462934869256475,4.96731016935788,1.04628317587509,-3.07275399893739,1.63413052502447,NA,NA
"1347","Reptilia","Squamata","Scincidae","Egernia","kingii",NA,"King's Skink",1095,277.985,13,0.122308757666781,1.22308757666781,3.33333333333333,6.8,"Egernia_kingii",0.0244617515333561,5.62756715540038,0.201378462209825,-3.71064454321832,1.20397280432594,NA,NA
"1348","Reptilia","Squamata","Scincidae","Egernia","stokesii",NA,"Gidgee Spiny-tailed Skink, Gidgee Skink, Stoke's Skink",2007.5,198.76,18.2,0.218605353189777,2.77628798551016,2.30909090909091,8.69,"Egernia_stokesii",0.0437210706379553,5.29209806673412,1.02111477844183,-3.12992512745682,0.83685390122612,NA,NA
"1349","Reptilia","Squamata","Scincidae","Egernia","striolata",NA,"Tree-crevice Skink, Tree Skink",912.5,36.64,3.3,0.207805676855895,0.166244541484716,0.32,1.88,"Egernia_striolata",0.0513100436681223,3.60114053980593,-1.79429543315983,-2.96986876296407,-1.13943428318836,NA,NA
"1350","Reptilia","Squamata","Scincidae","Emoia","atrocostata",NA,"Littoral Whiptail-skink, Mangrove Skink",292,17.16,3.5,0.204545454545455,0.552272727272727,3.375,0.6,"Emoia_atrocostata",0.034965034965035,2.84258109405982,-0.593713283571758,-3.35340671782581,1.21639532432449,NA,NA
"1351","Reptilia","Squamata","Scincidae","Eremiascincus","richardsonii",NA,"Broad-banded Sand-swimmer, Broad Banded Sand Swimmer",730,11.23,10,0.447195013357079,3.57756010685663,4,0.54,"Eremiascincus_richardsonii",0.0480854853072128,2.41858876875035,1.27468103366488,-3.03477490817417,1.38629436111989,NA,NA
"1352","Reptilia","Squamata","Scincidae","Eulamprus","leuraensis",NA,"Blue Mountains Swamp-skink, Blue Mountains Water Skink",912.5,7.69,6,0.114640460078023,0.401241610273082,1.4,0.440792569,"Eulamprus_leuraensis",0.0573202300390117,2.03992078351755,-0.91319151373325,-2.85910166278856,0.336472236621213,NA,NA
"1353","Reptilia","Squamata","Scincidae","Eulamprus","tympanum",NA,"Cool-temperate Water-skink, Highland Water Skink",1095,16.55,15,0.0947432024169184,1.13691842900302,4,0.49,"Eulamprus_tympanum",0.029607250755287,2.80638610182307,0.128321469893145,-3.51973598970054,1.38629436111989,NA,NA
"1354","Reptilia","Squamata","Scincidae","Eumeces","schneideri",NA,"Schneider's Skink",1095,79.305,9.3,0.294722905239266,1.85675430300738,2.1,3.71,"Eumeces_schneideri",0.0467814135300422,4.37330117835552,0.618829965058795,-3.06226930173618,0.741937344729378,NA,NA
"1355","Reptilia","Squamata","Scincidae","Eutropis","multifasciata",NA,"East Indian Brown Mabuya, Many-lined Sun Skink, Common Sun Skink, Javan Sun Skink",350.4,22.75,5,0.417582417582418,1.68703296703297,4.20833333333333,0.95,"Eutropis_multifasciata",0.0417582417582418,3.12456514539696,0.522971345182594,-3.17585843978451,1.43706668649331,NA,NA
